transaction_id,account_id,amount,currency,date,description
t002109,9369,13394.4,BRL,2025-12-27,Refund #2109
t002110,8316,1768.33,CAD,2023-06-26,Payment #2110
t002111,7477,11140.74,MXN,2025-07-26,Transfer #2111
t002112,3478,19458.43,JPY,2023-07-07,Adjustment #2112
t002113,8334,10620.36,CNY,2025-07-10,Adjustment #2113
t002114,6195,415.66,AUD,2023-04-18,Payment #2114
t002115,3624,1968.49,GBP,2023-08-13,Charge #2115
t002116,5358,3909.35,CNY,2025-12-04,Invoice #2116
t002117,5239,19554.42,AUD,2023-01-30,Refund #2117
t002118,8216,-4931.43,USD,2025-09-15,Transfer #2118
t002119,10654,22.65,BRL,2023-05-20,Adjustment #2119
t002120,8325,4331.75,CNY,2024-01-01,Charge #2120
t002121,10659,-1510.96,USD,2024-03-27,Transfer #2121
t002122,3606,6740.57,GBP,2024-12-02,Charge #2122
t002123,2931,-1475.42,MXN,2025-09-17,Invoice #2123
t002124,2186,-1142.52,GBP,2023-01-10,Payment #2124
t002125,10054,14510.71,AUD,2025-11-02,Adjustment #2125
t002126,6717,14691.79,CAD,2025-01-22,Invoice #2126
t002127,3325,12640.98,EUR,2024-11-28,Charge #2127
t002128,7237,-4506.98,CNY,2023-01-02,Refund #2128
t002129,9047,15279.94,GBP,2025-04-14,Transfer #2129
t002130,10925,-3845.56,GBP,2023-03-05,Invoice #2130
t002131,5402,-3170.63,GBP,2025-04-10,Refund #2131
t002132,4098,-1874.75,CHF,2024-10-23,Charge #2132
t002133,9784,1674.19,CNY,2025-06-27,Transfer #2133
t002134,8229,15409.18,USD,2025-10-17,Payment #2134
t002135,7983,-3900.58,AUD,2024-07-11,Charge #2135
t002136,2628,15789.13,GBP,2024-05-21,Charge #2136
t002137,1515,19821.65,JPY,2023-06-12,Transfer #2137
t002138,8999,19795.82,JPY,2024-02-08,Charge #2138
t002139,10173,5942.07,MXN,2024-05-03,Adjustment #2139
t002140,8511,5916.57,CAD,2025-01-02,Charge #2140
t002141,9025,14999.77,USD,2024-10-27,Refund #2141
t002142,7139,15833.5,MXN,2025-05-28,Payment #2142
t002143,9578,-1268.98,CHF,2025-10-19,Refund #2143
t002144,2099,1851.34,AUD,2025-11-02,Refund #2144
t002145,4832,10694.18,JPY,2023-08-11,Transfer #2145
t002146,10902,7577.83,AUD,2023-12-21,Charge #2146
t002147,4396,12720.05,CNY,2023-12-19,Payment #2147
t002148,3639,-1591.18,GBP,2025-12-09,Invoice #2148
t002149,3010,2851.08,USD,2023-01-30,Charge #2149
t002150,3014,290.54,EUR,2023-01-14,Refund #2150
t002151,5475,18701.88,JPY,2024-12-20,Charge #2151
t002152,8429,18091.53,AUD,2023-05-26,Refund #2152
t002153,5357,-2238.43,AUD,2025-02-16,Charge #2153
t002154,1116,2417.52,MXN,2024-04-17,Adjustment #2154
t002155,2385,17298.58,MXN,2024-09-27,Refund #2155
t002156,8212,11322.7,AUD,2025-07-10,Charge #2156
t002157,7103,15410.54,MXN,2025-02-27,Charge #2157
t002158,5124,7016.45,MXN,2023-04-06,Adjustment #2158
t002159,6781,-1856.94,CHF,2024-12-01,Transfer #2159
t002160,3289,9652.89,JPY,2024-11-05,Refund #2160
t002161,4032,-3234.76,BRL,2023-05-08,Refund #2161
t002162,10392,10580.13,CHF,2025-10-10,Adjustment #2162
t002163,3202,9832.12,CHF,2025-09-25,Invoice #2163
t002164,8669,4014.82,JPY,2023-10-18,Invoice #2164
t002165,1082,5778.12,CHF,2025-01-10,Transfer #2165
t002166,1666,5353.85,CNY,2023-12-15,Adjustment #2166
t002167,9786,6685.33,GBP,2025-12-13,Charge #2167
t002168,5516,-4132.47,MXN,2025-09-07,Invoice #2168
t002169,6002,5372.14,MXN,2024-02-19,Adjustment #2169
t002170,1614,1143.85,CAD,2024-06-10,Invoice #2170
t002171,1912,-150.48,CHF,2024-01-24,Adjustment #2171
t002172,4917,1045.36,USD,2023-06-11,Payment #2172
t002173,2836,15024.28,CHF,2024-06-22,Transfer #2173
t002174,1352,5012.09,JPY,2025-10-24,Adjustment #2174
t002175,6299,3578.45,AUD,2024-10-16,Refund #2175
t002176,3187,12413.24,BRL,2023-11-11,Adjustment #2176
t002177,7434,-2391.45,CAD,2024-07-20,Invoice #2177
t002178,7752,10215.32,JPY,2024-12-10,Charge #2178
t002179,9574,278.02,CAD,2025-07-16,Adjustment #2179
t002180,9950,-7.03,CHF,2025-07-23,Transfer #2180
t002181,2459,11418.27,BRL,2024-12-15,Charge #2181
t002182,7951,17846.68,MXN,2024-05-21,Transfer #2182
t002183,4332,15197.14,CHF,2024-12-28,Transfer #2183
t002184,9802,5934.08,JPY,2023-05-20,Charge #2184
t002185,9748,18085.59,BRL,2025-03-03,Payment #2185
t002186,3010,10000.15,CNY,2023-08-16,Transfer #2186
t002187,8081,-1777.27,MXN,2024-09-19,Transfer #2187
t002188,8710,5522.63,EUR,2024-02-06,Charge #2188
t002189,9793,2098.93,MXN,2025-12-11,Refund #2189
t002190,2916,7131.16,CNY,2025-07-26,Invoice #2190
t002191,8113,7034.66,CNY,2023-04-10,Payment #2191
t002192,1065,-1722.1,AUD,2023-06-07,Adjustment #2192
t002193,1953,11991.88,CNY,2024-10-02,Transfer #2193
t002194,3085,15917.11,GBP,2025-07-19,Invoice #2194
t002195,2653,17877.67,CAD,2025-01-18,Transfer #2195
t002196,2233,9303.28,JPY,2024-12-21,Transfer #2196
t002197,7271,-711.95,JPY,2024-07-08,Charge #2197
t002198,3997,-1237.39,CAD,2025-03-11,Refund #2198
t002199,7964,5200.86,GBP,2024-03-10,Transfer #2199
t002200,6781,0.0,EUR,2024-08-12,Invoice #2200
t002201,3155,4581.52,BRL,2024-05-07,Transfer #2201
t002202,9823,-2716.41,JPY,2023-01-30,Invoice #2202
t002203,1880,11080.12,BRL,2024-10-03,Adjustment #2203
t002204,9636,15954.6,CAD,2024-07-14,Invoice #2204
t002205,2005,-1471.42,JPY,2025-12-19,Refund #2205
t002206,4107,13825.59,BRL,2023-04-11,Charge #2206
t002207,5588,4226.81,CNY,2024-03-10,Transfer #2207
t002208,5043,18541.52,CHF,2023-04-21,Adjustment #2208
t002209,10258,10202.54,AUD,2023-02-20,Invoice #2209
t002210,5342,1745.74,JPY,2024-02-19,Payment #2210
t002211,1395,17682.47,USD,2025-08-16,Charge #2211
t002212,2577,11731.87,EUR,2024-04-27,Transfer #2212
t002213,6383,12565.11,GBP,2023-09-22,Charge #2213
t002214,8778,10739.99,GBP,2025-09-29,Charge #2214
t002215,6810,3578.69,AUD,2025-03-25,Payment #2215
t002216,8170,-1818.16,BRL,2025-09-01,Invoice #2216
t002217,6531,3012.27,CHF,2023-08-07,Refund #2217
t002218,8671,18440.24,EUR,2025-03-08,Charge #2218
t002219,8013,-2356.18,GBP,2024-03-20,Adjustment #2219
t002220,3090,10180.41,EUR,2025-08-05,Transfer #2220
t002221,1836,15806.72,CAD,2024-12-09,Payment #2221
t002222,2610,192.35,JPY,2024-03-31,Transfer #2222
t002223,5089,9234.85,MXN,2023-11-19,Charge #2223
t002224,9841,19310.82,BRL,2025-10-29,Invoice #2224
t002225,5719,15308.9,AUD,2024-01-22,Invoice #2225
t002226,10257,-3253.23,EUR,2023-03-30,Invoice #2226
t002227,8372,17973.97,CNY,2023-08-13,Invoice #2227
t002228,8236,3665.94,GBP,2025-01-12,Refund #2228
t002229,8569,11698.94,CAD,2024-08-12,Invoice #2229
t002230,2381,14744.27,CAD,2025-05-13,Transfer #2230
t002231,4064,19575.6,USD,2025-03-12,Transfer #2231
t002232,6329,9951.0,USD,2023-01-08,Transfer #2232
t002233,5524,15854.01,GBP,2025-03-17,Refund #2233
t002234,4533,4807.4,JPY,2024-05-29,Invoice #2234
t002235,3628,13718.72,CNY,2025-05-06,Adjustment #2235
t002236,2523,1322.06,EUR,2023-01-16,Transfer #2236
t002237,1924,6584.71,EUR,2023-12-05,Charge #2237
t002238,7521,12945.08,GBP,2024-10-15,Invoice #2238
t002239,8567,7715.31,CHF,2025-07-02,Adjustment #2239
t002240,6237,11716.36,CAD,2023-04-26,Adjustment #2240
t002241,4577,-291.12,BRL,2024-03-22,Payment #2241
t002242,1234,-3910.05,USD,2023-05-03,Transfer #2242
t002243,7931,292.66,EUR,2024-12-01,Adjustment #2243
t002244,7949,11134.72,AUD,2025-07-02,Refund #2244
t002245,5648,5062.18,CHF,2025-04-26,Payment #2245
t002246,8856,-857.54,JPY,2025-08-05,Transfer #2246
t002247,1456,1033.23,JPY,2025-05-12,Transfer #2247
t002248,4549,505.48,JPY,2025-02-14,Refund #2248
t002249,7769,16391.77,CHF,2024-08-06,Payment #2249
t002250,6476,2417.16,MXN,2024-02-16,Refund #2250
t002251,2984,6638.48,AUD,2024-02-22,Refund #2251
t002252,2114,15440.64,CHF,2025-01-20,Payment #2252
t002253,9188,4897.08,MXN,2025-01-05,Transfer #2253
t002254,10279,4023.27,CNY,2025-04-16,Refund #2254
t002255,7748,-4684.82,GBP,2024-03-24,Charge #2255
t002256,6158,-1163.84,CNY,2025-03-20,Transfer #2256
t002257,5458,7895.93,EUR,2023-06-30,Payment #2257
t002258,10240,-1006.1,EUR,2024-10-29,Payment #2258
t002259,5352,3462.79,AUD,2025-01-24,Transfer #2259
t002260,4244,6328.98,EUR,2024-04-15,Charge #2260
t002261,7497,5330.32,JPY,2023-05-24,Refund #2261
t002262,3359,18392.84,JPY,2024-03-14,Payment #2262
t002263,4030,10470.69,AUD,2023-04-05,Adjustment #2263
t002264,2270,516.98,AUD,2023-11-14,Invoice #2264
t002265,10673,8989.12,CAD,2023-02-03,Adjustment #2265
t002266,4282,4042.59,EUR,2024-09-29,Transfer #2266
t002267,4117,10152.77,EUR,2025-01-26,Payment #2267
t002268,2425,12907.48,JPY,2025-03-18,Invoice #2268
t002269,10126,1507.5,AUD,2025-06-04,Transfer #2269
t002270,10694,15249.73,GBP,2023-04-22,Adjustment #2270
t002271,8666,8462.43,GBP,2024-08-25,Charge #2271
t002272,7601,6447.68,CNY,2023-02-19,Payment #2272
t002273,8182,7644.5,JPY,2024-09-13,Charge #2273
t002274,8061,19513.55,MXN,2024-09-24,Transfer #2274
t002275,10208,549.53,USD,2024-09-25,Invoice #2275
t002276,9488,5211.87,EUR,2024-12-30,Transfer #2276
t002277,1269,8234.44,BRL,2024-01-06,Refund #2277
t002278,7999,-870.82,AUD,2024-01-13,Charge #2278
t002279,7232,9139.14,EUR,2024-03-07,Invoice #2279
t002280,6365,6198.15,EUR,2025-09-26,Invoice #2280
t002281,5984,12946.0,MXN,2023-12-06,Charge #2281
t002282,1899,13191.39,JPY,2025-08-15,Invoice #2282
t002283,4153,14523.93,GBP,2024-06-02,Transfer #2283
t002284,5120,16880.96,MXN,2025-05-02,Charge #2284
t002285,2727,-3850.68,CAD,2024-09-02,Adjustment #2285
t002286,7330,-2826.65,USD,2025-02-14,Adjustment #2286
t002287,7486,-779.84,CHF,2025-03-01,Transfer #2287
t002288,9519,12384.92,AUD,2023-12-13,Refund #2288
t002289,5106,10101.77,JPY,2023-02-08,Invoice #2289
t002290,6902,-2915.38,MXN,2024-10-25,Charge #2290
t002291,2421,738.7,JPY,2024-07-13,Payment #2291
t002292,10199,19375.42,GBP,2024-04-26,Payment #2292
t002293,9921,1189.35,USD,2023-09-06,Charge #2293
t002294,10492,13530.04,JPY,2025-08-18,Charge #2294
t002295,10595,-3297.07,EUR,2024-02-21,Charge #2295
t002296,9091,10061.7,GBP,2023-01-05,Payment #2296
t002297,3585,-1001.43,USD,2023-06-07,Charge #2297
t002298,4524,-2604.99,BRL,2024-01-05,Payment #2298
t002299,1097,10679.57,GBP,2023-07-23,Refund #2299
t000042,3489,406.23,GBP,2024-05-11,Charge #2300
t002301,4553,11972.23,JPY,2023-01-10,Adjustment #2301
t002302,10066,-564.17,EUR,2025-09-20,Payment #2302
t002303,4008,1110.16,CHF,2025-05-23,Charge #2303
t002304,4069,-4125.89,CAD,2024-01-10,Adjustment #2304
t002305,6697,10109.88,GBP,2023-07-20,Transfer #2305
t002306,8480,7148.95,BRL,2025-03-27,Adjustment #2306
t002307,1226,-4804.94,USD,2023-08-04,Transfer #2307
t002308,10533,10971.36,CAD,2025-08-06,Charge #2308
t002309,6616,16072.38,GBP,2023-12-23,Refund #2309
t002310,6062,8239.98,JPY,2024-03-23,Adjustment #2310
t002311,8881,-2156.69,CAD,2024-10-02,Refund #2311
t002312,9075,2611.12,CNY,2023-08-25,Payment #2312
t002313,8622,19409.22,USD,2025-07-15,Payment #2313
t002314,3186,7065.82,CHF,2024-01-17,Payment #2314
t002315,5170,-3669.28,CNY,2024-05-01,Transfer #2315
t002316,9515,-4758.24,CHF,2024-02-18,Refund #2316
t002317,10305,11037.81,EUR,2024-02-24,Invoice #2317
t002318,2856,4510.99,USD,2023-02-21,Refund #2318
t002319,10836,16760.87,GBP,2023-12-31,Refund #2319
t002320,2247,8659.61,EUR,2024-12-18,Invoice #2320
t002321,8388,4609.51,BRL,2023-10-30,Transfer #2321
t002322,1704,17101.39,CAD,2024-03-27,Payment #2322
t002323,2618,5916.32,CNY,2024-12-10,Transfer #2323
t002324,5754,-859.39,GBP,2023-12-09,Charge #2324
t002325,9096,11990.83,CAD,2023-06-20,Charge #2325
t002326,8307,7638.42,CAD,2025-06-05,Charge #2326
t002327,9799,5285.86,EUR,2023-01-15,Invoice #2327
t002328,6241,-2603.73,GBP,2025-11-04,Charge #2328
t002329,5204,13850.31,MXN,2025-06-25,Invoice #2329
t002330,1258,-734.2,USD,2024-09-04,Payment #2330
t002331,8919,12144.24,BRL,2024-03-03,Transfer #2331
t002332,1380,2072.83,USD,2025-01-09,Invoice #2332
t002333,2272,10208.36,JPY,2023-06-02,Payment #2333
t002334,6616,-4313.28,BRL,2024-10-16,Payment #2334
t002335,9645,1486.45,BRL,2023-12-02,Adjustment #2335
t002336,5772,5321.51,AUD,2025-07-03,Payment #2336
t002337,4813,14541.73,CHF,2024-05-28,Charge #2337
t002338,8407,10249.29,USD,2023-01-15,Adjustment #2338
t002339,4723,19904.72,AUD,2025-03-15,Refund #2339
t002340,5819,15769.45,BRL,2025-11-10,Invoice #2340
t002341,6275,3191.83,USD,2023-06-22,Charge #2341
t002342,3678,6046.65,AUD,2025-06-25,Invoice #2342
t002343,3254,8712.45,CNY,2023-02-22,Payment #2343
t002344,9965,17694.37,EUR,2023-01-23,Refund #2344
t002345,2769,-2750.23,EUR,2023-05-10,Invoice #2345
t002346,5189,-4307.79,GBP,2025-02-24,Adjustment #2346
t002347,1509,-3175.1,CNY,2023-03-22,Refund #2347
t002348,1483,-530.75,USD,2025-04-01,Refund #2348
t002349,2053,-3346.42,AUD,2024-07-13,Charge #2349
t002350,2273,12975.38,AUD,2023-04-11,Transfer #2350
t002351,7437,1787.91,BRL,2025-06-19,Adjustment #2351
t002352,8138,17808.98,CHF,2025-04-10,Invoice #2352
t002353,2468,-911.81,JPY,2023-04-25,Charge #2353
t002354,10899,-4369.0,JPY,2023-06-14,Invoice #2354
t002355,9887,19566.58,CHF,2023-09-04,Adjustment #2355
t002356,2024,17847.85,CAD,2024-07-15,Refund #2356
t002357,7667,7496.19,MXN,2025-08-09,Charge #2357
t002358,7818,17552.98,CNY,2024-11-23,Invoice #2358
t002359,5391,9112.36,USD,2023-07-17,Charge #2359
t002360,1640,9206.11,CAD,2025-07-10,Charge #2360
t002361,6021,3277.65,AUD,2025-08-13,Payment #2361
t002362,3113,17107.75,GBP,2023-01-09,Refund #2362
t002363,6735,18931.3,JPY,2025-07-14,Adjustment #2363
t002364,3657,6010.7,EUR,2024-10-22,Invoice #2364
t002365,3438,-3517.03,BRL,2024-01-09,Adjustment #2365
t002366,5388,8103.36,CHF,2025-08-29,Invoice #2366
t002367,6911,12718.84,AUD,2023-12-24,Charge #2367
t002368,3809,10484.98,GBP,2024-03-16,Transfer #2368
t002369,6562,12514.68,USD,2023-12-01,Transfer #2369
t002370,5177,-4249.68,CNY,2024-05-12,Adjustment #2370
t002371,9242,5022.1,MXN,2024-02-05,Transfer #2371
t002372,10936,14997.75,JPY,2025-02-25,Refund #2372
t002373,9745,2149.94,EUR,2025-07-20,Invoice #2373
t002374,10594,8930.92,BRL,2025-03-15,Transfer #2374
t002375,6683,-1728.23,GBP,2023-06-08,Adjustment #2375
t002376,10059,5407.7,AUD,2025-04-09,Invoice #2376
t002377,3549,6833.03,BRL,2024-04-07,Invoice #2377
t002378,6108,17373.85,MXN,2023-11-20,Payment #2378
t002379,2710,5275.29,GBP,2024-05-18,Refund #2379
t002380,1969,-2082.73,EUR,2023-07-08,Refund #2380
t002381,7527,12242.84,JPY,2024-12-04,Invoice #2381
t002382,7810,294.51,EUR,2025-12-17,Adjustment #2382
t002383,7875,-451.32,GBP,2024-02-04,Refund #2383
t002384,8527,-4196.14,JPY,2024-06-29,Refund #2384
t002385,6949,14980.32,CAD,2024-09-19,Invoice #2385
t002386,5439,16781.57,EUR,2023-06-22,Payment #2386
t002387,2725,6679.71,JPY,2024-06-26,Refund #2387
t002388,10301,3311.25,JPY,2023-12-08,Payment #2388
t002389,10081,8286.97,JPY,2024-01-03,Transfer #2389
t002390,5920,4464.14,CHF,2023-08-13,Refund #2390
t002391,2223,-964.5,CAD,2023-09-09,Charge #2391
t002392,5475,13810.78,CNY,2023-12-22,Refund #2392
t002393,7348,2206.83,CNY,2025-10-23,Charge #2393
t002394,3844,1329.65,GBP,2024-10-23,Invoice #2394
t002395,9656,17053.81,BRL,2023-08-31,Refund #2395
t002396,4930,16351.68,USD,2025-08-09,Refund #2396
t002397,2954,1527.26,CAD,2025-12-19,Invoice #2397
t002398,5555,7002.68,CNY,2023-12-30,Transfer #2398
t002399,4844,-3782.08,AUD,2023-12-18,Refund #2399
t002400,6314,13503.76,CAD,2023-02-22,Transfer #2400
t002401,9244,-2705.25,JPY,2025-04-08,Refund #2401
t002402,4910,13569.66,CHF,2025-02-25,Invoice #2402
t002403,6056,139.7,USD,2023-05-26,Refund #2403
t002404,7812,-4668.84,MXN,2025-03-08,Payment #2404
t002405,1434,4440.5,CNY,2025-04-26,Invoice #2405
t002406,8306,17828.37,CNY,2023-07-29,Invoice #2406
t002407,2047,7971.82,AUD,2023-03-17,Charge #2407
t002408,6541,-4776.14,CAD,2024-06-29,Charge #2408
t002409,2369,3749.91,USD,2023-07-29,Payment #2409
t002410,3699,2960.53,EUR,2024-01-27,Payment #2410
t002411,7805,-3897.5,JPY,2023-04-18,Invoice #2411
t002412,8875,-873.56,CNY,2025-05-01,Adjustment #2412
t002413,4717,10971.79,CAD,2023-12-20,Payment #2413
t002414,10080,4777.77,CAD,2024-06-25,Transfer #2414
t002415,9979,2383.92,BRL,2023-03-17,Charge #2415
t002416,7473,14071.5,CNY,2025-07-16,Adjustment #2416
t002417,5281,-901.83,USD,2023-05-19,Refund #2417
t002418,2389,1956.61,JPY,2023-10-07,Refund #2418
t002419,7427,-4653.99,AUD,2024-04-01,Charge #2419
t002420,3779,1167.27,CHF,2025-05-16,Payment #2420
t002421,6800,9470.38,EUR,2025-11-28,Transfer #2421
t002422,6277,13496.69,CNY,2024-07-13,Charge #2422
t002423,6303,11492.45,MXN,2024-03-12,Charge #2423
t002424,10975,7596.08,CNY,2024-04-15,Payment #2424
t002425,6571,2859.79,AUD,2025-08-18,Transfer #2425
t002426,10844,11032.81,GBP,2025-03-09,Charge #2426
t002427,8120,-4603.27,JPY,2023-07-24,Payment #2427
t002428,7046,9665.75,CNY,2024-07-12,Transfer #2428
t002429,9774,-2415.58,USD,2024-07-28,Invoice #2429
t002430,10336,-3608.13,GBP,2024-11-29,Charge #2430
t002431,1417,16864.32,CHF,2024-12-29,Adjustment #2431
t002432,7715,10474.31,MXN,2025-05-21,Transfer #2432
t002433,1248,16364.87,MXN,2024-03-09,Refund #2433
t002434,6035,11912.83,MXN,2023-02-05,Charge #2434
t002435,6352,16131.51,EUR,2023-06-28,Payment #2435
t002436,2452,7510.22,EUR,2025-03-08,Invoice #2436
t002437,3241,4492.24,JPY,2023-08-01,Adjustment #2437
t002438,1383,16911.23,EUR,2024-07-22,Refund #2438
t002439,10543,2334.86,CHF,2024-12-15,Adjustment #2439
t002440,4837,3041.26,BRL,2024-05-07,Refund #2440
t002441,3581,15027.58,GBP,2025-08-21,Charge #2441
t002442,10679,3271.3,AUD,2025-05-04,Transfer #2442
t002443,6940,14336.03,BRL,2025-07-28,Invoice #2443
t002444,8961,16887.09,JPY,2024-12-23,Transfer #2444
t002445,3535,3256.45,EUR,2023-12-16,Refund #2445
t002446,10025,15736.24,MXN,2025-07-26,Adjustment #2446
t002447,1842,-2942.72,AUD,2024-10-26,Invoice #2447
t002448,3586,16297.95,CNY,2023-12-25,Adjustment #2448
t002449,5486,9065.2,MXN,2024-11-02,Invoice #2449
t002450,4425,14663.45,MXN,2025-10-13,Refund #2450
t002451,10582,18755.22,CNY,2023-04-19,Invoice #2451
t002452,1987,15498.32,CHF,2024-11-26,Refund #2452
t002453,1624,5941.42,USD,2024-06-21,Payment #2453
t002454,6612,9258.75,CAD,2023-09-21,Refund #2454
t002455,3352,5371.27,BRL,2025-08-20,Refund #2455
t002456,4628,15928.91,CHF,2024-11-28,Payment #2456
t002457,4305,11892.87,CNY,2025-09-14,Charge #2457
t002458,5058,3342.74,CNY,2024-08-05,Charge #2458
t002459,2153,2807.32,MXN,2023-12-10,Payment #2459
t002460,5443,-3511.23,BRL,2023-10-16,Payment #2460
t002461,7519,14765.09,GBP,2024-06-23,Charge #2461
t002462,2249,-3276.3,CNY,2025-10-17,Adjustment #2462
t002463,9127,-278.61,EUR,2025-12-03,Invoice #2463
t002464,7266,17548.35,CNY,2024-01-22,Transfer #2464
t002465,4581,12288.59,USD,2024-08-10,Payment #2465
t002466,2081,7024.08,MXN,2023-04-09,Invoice #2466
t002467,4316,19635.39,GBP,2023-05-06,Adjustment #2467
t002468,7123,2296.89,CAD,2025-12-19,Transfer #2468
t002469,5938,1245.03,MXN,2023-04-22,Transfer #2469
t002470,3962,11924.59,CNY,2024-02-12,Payment #2470
t002471,4646,6780.64,CHF,2023-04-09,Transfer #2471
t002472,3595,12103.84,CAD,2023-03-06,Adjustment #2472
t002473,4937,18244.99,AUD,2025-04-26,Charge #2473
t002474,8499,14578.06,AUD,2024-05-06,Charge #2474
t002475,6605,14131.12,AUD,2025-02-12,Refund #2475
t002476,6851,3714.85,BRL,2023-04-30,Invoice #2476
t002477,5100,17487.86,CHF,2023-08-15,Adjustment #2477
t002478,6421,15148.07,JPY,2024-02-18,Refund #2478
t002479,2820,-2303.03,USD,2023-10-14,Charge #2479
t002480,4348,9354.96,BRL,2024-02-25,Invoice #2480
t002481,1808,8433.91,EUR,2024-01-29,Transfer #2481
t002482,5088,-285.19,CAD,2024-02-26,Refund #2482
t002483,2145,2783.15,CHF,2024-10-06,Refund #2483
t002484,1467,6612.75,EUR,2025-02-10,Refund #2484
t002485,1285,5804.12,MXN,2023-01-30,Charge #2485
t002486,8210,2036.02,CAD,2024-10-17,Transfer #2486
t002487,3021,13658.75,JPY,2024-09-18,Adjustment #2487
t002488,8824,5924.49,CAD,2025-05-10,Refund #2488
t002489,10216,19601.76,JPY,2023-10-06,Charge #2489
t002490,10485,6340.29,USD,2023-12-23,Adjustment #2490
t002491,5619,-3658.0,CNY,2024-11-01,Charge #2491
t002492,3767,3621.92,USD,2023-11-19,Invoice #2492
t002493,6919,7681.18,GBP,2025-07-18,Charge #2493
t002494,2830,-979.8,CHF,2024-01-06,Adjustment #2494
t002495,5334,8268.04,CHF,2023-06-23,Adjustment #2495
t002496,10658,18842.93,JPY,2025-01-03,Payment #2496
t002497,7293,11967.46,BRL,2023-05-18,Transfer #2497
t002498,10568,1907.46,MXN,2024-08-23,Refund #2498
t002499,8088,1285.53,BRL,2023-10-23,Invoice #2499
t002500,999999,-4852.37,JPY,2023-05-29,Refund #2500
t002501,3784,2578.98,EUR,2025-12-13,Charge #2501
t002502,9119,8458.62,BRL,2024-06-07,Charge #2502
t002503,1153,14686.58,CHF,2025-08-20,Charge #2503
t002504,10816,12187.34,USD,2023-09-13,Transfer #2504
t002505,5936,4393.76,USD,2024-04-12,Charge #2505
t002506,9030,-1418.68,BRL,2023-04-02,Transfer #2506
t002507,3101,17689.67,USD,2023-04-28,Transfer #2507
t002508,6073,11650.78,AUD,2025-09-17,Transfer #2508
t002509,1532,15716.39,AUD,2024-05-09,Refund #2509
t002510,7937,-3927.68,GBP,2023-08-05,Charge #2510
t002511,2602,539.0,JPY,2023-01-26,Transfer #2511
t002512,8985,9685.14,EUR,2023-06-29,Charge #2512
t002513,5395,3751.26,BRL,2023-12-30,Charge #2513
t002514,6658,2214.53,EUR,2025-10-26,Transfer #2514
t002515,4297,16730.1,CHF,2025-03-29,Charge #2515
t002516,9227,3461.26,CAD,2024-12-28,Transfer #2516
t002517,1856,5572.62,MXN,2025-12-03,Adjustment #2517
t002518,2151,3688.15,AUD,2023-08-13,Transfer #2518
t002519,6327,4120.14,MXN,2025-05-02,Payment #2519
t002520,7904,5364.57,CNY,2024-09-09,Payment #2520
t002521,10268,987.85,GBP,2025-03-05,Refund #2521
t002522,7674,10980.67,BRL,2025-01-28,Refund #2522
t002523,2957,12390.06,CAD,2023-05-27,Invoice #2523
t002524,4393,9675.31,MXN,2024-01-20,Invoice #2524
t002525,3158,1519.98,BRL,2023-06-02,Adjustment #2525
t002526,3435,4329.82,CNY,2025-04-07,Payment #2526
t002527,10724,-1783.52,EUR,2025-05-29,Adjustment #2527
t002528,8390,16141.62,JPY,2025-03-05,Adjustment #2528
t002529,8965,8836.15,CHF,2025-09-13,Adjustment #2529
t002530,9315,10686.83,MXN,2024-02-10,Payment #2530
t002531,10366,5621.44,GBP,2023-04-30,Refund #2531
t002532,3655,7366.52,USD,2024-06-16,Transfer #2532
t002533,4357,4717.03,EUR,2024-01-05,Refund #2533
t002534,10231,13294.37,MXN,2024-05-27,Invoice #2534
t002535,4852,-4891.89,CAD,2023-10-02,Charge #2535
t002536,5614,5134.16,USD,2023-08-15,Charge #2536
t002537,7398,94.99,CAD,2023-07-05,Adjustment #2537
t002538,9232,16556.47,GBP,2025-08-13,Transfer #2538
t002539,1279,15921.37,BRL,2024-12-09,Invoice #2539
