account_id,account_name,type,currency
4047,Account 4047,expense,MXN
4048,Account 4048,revenue,AUD
4049,Account 4049,asset,EUR
4050,Account 4050,expense,CNY
4051,Account 4051,liability,AUD
4052,Account 4052,asset,JPY
4053,Account 4053,revenue,EUR
4054,Account 4054,asset,CAD
4055,Account 4055,asset,AUD
4056,Account 4056,revenue,CAD
4057,Account 4057,equity,MXN
4058,Account 4058,equity,CNY
4059,Account 4059,liability,MXN
4060,Account 4060,equity,MXN
4061,Account 4061,asset,EUR
4062,Account 4062,revenue,CNY
4063,Account 4063,liability,EUR
4064,Account 4064,liability,EUR
4065,Account 4065,asset,MXN
4066,Account 4066,revenue,JPY
4067,Account 4067,expense,JPY
4068,Account 4068,liability,CAD
4069,Account 4069,liability,GBP
4070,Account 4070,asset,CNY
4071,Account 4071,revenue,USD
4072,Account 4072,expense,AUD
4073,Account 4073,expense,CHF
4074,Account 4074,asset,CNY
4075,Account 4075,expense,GBP
4076,Account 4076,liability,CNY
4077,Account 4077,expense,AUD
4078,Account 4078,expense,AUD
4079,Account 4079,asset,CNY
4080,Account 4080,equity,USD
4081,Account 4081,liability,CHF
4082,Account 4082,revenue,CNY
4083,Account 4083,equity,GBP
4084,Account 4084,asset,EUR
4085,Account 4085,liability,USD
4086,Account 4086,revenue,USD
4087,Account 4087,liability,USD
4088,Account 4088,equity,CNY
4089,Account 4089,revenue,BRL
4090,Account 4090,asset,USD
4091,Account 4091,asset,MXN
4092,Account 4092,liability,EUR
4093,Account 4093,revenue,CNY
4094,Account 4094,equity,CNY
4095,Account 4095,equity,EUR
4096,Account 4096,expense,CNY
4097,Account 4097,revenue,USD
4098,Account 4098,asset,JPY
4099,Account 4099,revenue,BRL
4100,Account 4100,expense,CAD
4101,Account 4101,expense,CHF
4102,Account 4102,asset,JPY
4103,Account 4103,expense,EUR
4104,Account 4104,asset,JPY
4105,Account 4105,revenue,CHF
4106,Account 4106,expense,CHF
4107,Account 4107,liability,GBP
4108,Account 4108,equity,USD
4109,Account 4109,asset,CNY
4110,Account 4110,equity,CAD
4111,Account 4111,expense,CNY
4112,Account 4112,revenue,MXN
4113,Account 4113,equity,BRL
4114,Account 4114,revenue,CHF
4115,Account 4115,equity,CNY
4116,Account 4116,revenue,EUR
4117,Account 4117,equity,CNY
4118,Account 4118,expense,CHF
4119,Account 4119,expense,AUD
4120,Account 4120,liability,CNY
4121,Account 4121,liability,JPY
4122,Account 4122,liability,USD
4123,Account 4123,asset,USD
4124,Account 4124,expense,CAD
4125,Account 4125,liability,CNY
4126,Account 4126,expense,MXN
4127,Account 4127,asset,BRL
4128,Account 4128,revenue,CHF
4129,Account 4129,liability,USD
4130,Account 4130,liability,JPY
4131,Account 4131,revenue,CAD
4132,Account 4132,revenue,JPY
4133,Account 4133,equity,CHF
4134,Account 4134,revenue,USD
4135,Account 4135,asset,BRL
4136,Account 4136,revenue,MXN
4137,Account 4137,equity,CNY
4138,Account 4138,asset,EUR
4139,Account 4139,liability,BRL
4140,Account 4140,revenue,AUD
4141,Account 4141,expense,USD
4142,Account 4142,liability,AUD
4143,Account 4143,liability,AUD
4144,Account 4144,equity,BRL
4145,Account 4145,expense,MXN
4146,Account 4146,asset,CHF
4147,Account 4147,revenue,CNY
4148,Account 4148,revenue,CHF
4149,Account 4149,equity,USD
4150,Account 4150,liability,CNY
4151,Account 4151,revenue,BRL
4152,Account 4152,asset,EUR
4153,Account 4153,revenue,USD
4154,Account 4154,revenue,MXN
4155,Account 4155,equity,EUR
4156,Account 4156,equity,CNY
4157,Account 4157,expense,EUR
4158,Account 4158,equity,CAD
4159,Account 4159,revenue,BRL
4160,Account 4160,asset,JPY
4161,Account 4161,expense,CAD
4162,Account 4162,expense,GBP
4163,Account 4163,revenue,AUD
4164,Account 4164,revenue,GBP
4165,Account 4165,equity,JPY
4166,Account 4166,liability,CAD
4167,Account 4167,revenue,USD
4168,Account 4168,liability,CAD
4169,Account 4169,expense,CHF
4170,Account 4170,asset,AUD
4171,Account 4171,equity,EUR
4172,Account 4172,liability,BRL
4173,Account 4173,expense,CHF
4174,Account 4174,revenue,BRL
4175,Account 4175,liability,CAD
4176,Account 4176,equity,EUR
4177,Account 4177,liability,USD
4178,Account 4178,expense,MXN
4179,Account 4179,equity,CAD
4180,Account 4180,asset,JPY
4181,Account 4181,asset,CNY
4182,Account 4182,asset,BRL
4183,Account 4183,expense,USD
4184,Account 4184,asset,CHF
4185,Account 4185,revenue,USD
4186,Account 4186,equity,JPY
4187,Account 4187,liability,BRL
4188,Account 4188,liability,GBP
4189,Account 4189,revenue,JPY
4190,Account 4190,equity,BRL
4191,Account 4191,expense,CAD
4192,Account 4192,revenue,EUR
4193,Account 4193,liability,JPY
4194,Account 4194,asset,USD
4195,Account 4195,equity,CHF
4196,Account 4196,equity,CAD
4197,Account 4197,liability,CHF
4198,Account 4198,revenue,CHF
4199,Account 4199,revenue,JPY
4200,Account 4200,liability,JPY
4201,Account 4201,equity,GBP
4202,Account 4202,liability,CAD
4203,Account 4203,revenue,CNY
4204,Account 4204,revenue,CHF
4205,Account 4205,expense,USD
4206,Account 4206,liability,USD
4207,Account 4207,expense,USD
4208,Account 4208,asset,MXN
4209,Account 4209,asset,CAD
4210,Account 4210,expense,MXN
4211,Account 4211,liability,CNY
4212,Account 4212,equity,AUD
4213,Account 4213,equity,BRL
4214,Account 4214,revenue,BRL
4215,Account 4215,liability,CHF
4216,Account 4216,asset,AUD
4217,Account 4217,equity,EUR
4218,Account 4218,asset,AUD
4219,Account 4219,asset,AUD
4220,Account 4220,revenue,AUD
4221,Account 4221,expense,GBP
4222,Account 4222,liability,EUR
4223,Account 4223,equity,JPY
4224,Account 4224,revenue,MXN
4225,Account 4225,liability,BRL
4226,Account 4226,revenue,AUD
4227,Account 4227,expense,USD
4228,Account 4228,asset,AUD
4229,Account 4229,asset,BRL
4230,Account 4230,expense,AUD
4231,Account 4231,liability,JPY
4232,Account 4232,revenue,CNY
4233,Account 4233,equity,EUR
4234,Account 4234,equity,CAD
4235,Account 4235,expense,CAD
4236,Account 4236,revenue,CHF
4237,Account 4237,asset,JPY
4238,Account 4238,equity,AUD
4239,Account 4239,expense,CNY
4240,Account 4240,expense,GBP
4241,Account 4241,equity,GBP
4242,Account 4242,equity,EUR
4243,Account 4243,expense,MXN
4244,Account 4244,asset,BRL
4245,Account 4245,liability,CNY
4246,Account 4246,expense,MXN
4247,Account 4247,equity,BRL
4248,Account 4248,equity,GBP
4249,Account 4249,liability,CAD
4250,Account 4250,equity,AUD
4251,Account 4251,asset,CNY
4252,Account 4252,equity,AUD
4253,Account 4253,revenue,CHF
4254,Account 4254,asset,AUD
4255,Account 4255,liability,JPY
4256,Account 4256,expense,CAD
4257,Account 4257,equity,CAD
4258,Account 4258,equity,MXN
4259,Account 4259,revenue,AUD
4260,Account 4260,asset,CAD
4261,Account 4261,liability,EUR
4262,Account 4262,equity,USD
4263,Account 4263,liability,EUR
4264,Account 4264,expense,CHF
4265,Account 4265,revenue,MXN
4266,Account 4266,equity,CNY
4267,Account 4267,expense,GBP
4268,Account 4268,liability,BRL
4269,Account 4269,revenue,CNY
4270,Account 4270,revenue,MXN
4271,Account 4271,revenue,CAD
4272,Account 4272,equity,USD
4273,Account 4273,equity,CHF
4274,Account 4274,expense,EUR
4275,Account 4275,revenue,USD
4276,Account 4276,revenue,CHF
4277,Account 4277,asset,USD
4278,Account 4278,equity,BRL
4279,Account 4279,asset,JPY
4280,Account 4280,asset,GBP
4281,Account 4281,expense,CNY
4282,Account 4282,expense,BRL
4283,Account 4283,expense,MXN
4284,Account 4284,expense,MXN
4285,Account 4285,equity,GBP
4286,Account 4286,liability,AUD
4287,Account 4287,liability,GBP
4288,Account 4288,equity,MXN
4289,Account 4289,revenue,MXN
4290,Account 4290,liability,JPY
4291,Account 4291,liability,EUR
4292,Account 4292,asset,CAD
4293,Account 4293,asset,EUR
4294,Account 4294,expense,MXN
4295,Account 4295,liability,CAD
4296,Account 4296,liability,MXN
4297,Account 4297,expense,CNY
4298,Account 4298,expense,CNY
4299,Account 4299,liability,AUD
4300,Account 4300,equity,MXN
4301,Account 4301,equity,AUD
4302,Account 4302,expense,BRL
4303,Account 4303,liability,EUR
4304,Account 4304,expense,CNY
4305,Account 4305,asset,CNY
4306,Account 4306,expense,GBP
4307,Account 4307,equity,JPY
4308,Account 4308,expense,CHF
4309,Account 4309,equity,BRL
4310,Account 4310,asset,USD
4311,Account 4311,equity,AUD
4312,Account 4312,revenue,CAD
4313,Account 4313,equity,AUD
4314,Account 4314,asset,EUR
4315,Account 4315,equity,JPY
4316,Account 4316,expense,CHF
4317,Account 4317,asset,CHF
4318,Account 4318,equity,CAD
4319,Account 4319,liability,AUD
4320,Account 4320,asset,CHF
4321,Account 4321,equity,JPY
4322,Account 4322,equity,USD
4323,Account 4323,revenue,CHF
4324,Account 4324,asset,AUD
4325,Account 4325,expense,CHF
4326,Account 4326,expense,CNY
4327,Account 4327,revenue,MXN
4328,Account 4328,revenue,JPY
4329,Account 4329,revenue,EUR
4330,Account 4330,asset,CNY
4331,Account 4331,revenue,CNY
4332,Account 4332,revenue,USD
4333,Account 4333,expense,USDX
4334,Account 4334,liability,CNY
4335,Account 4335,asset,JPY
4336,Account 4336,equity,USD
4337,Account 4337,revenue,AUD
4338,Account 4338,asset,EUR
4339,Account 4339,equity,CAD
4340,Account 4340,revenue,JPY
4341,Account 4341,liability,CNY
4342,Account 4342,revenue,JPY
4343,Account 4343,revenue,USD
4344,Account 4344,asset,CNY
4345,Account 4345,liability,CNY
4346,Account 4346,liability,AUD
4347,Account 4347,revenue,EUR
4348,Account 4348,revenue,GBP
4349,Account 4349,expense,EUR
4350,Account 4350,equity,USD
4351,Account 4351,revenue,CAD
4352,Account 4352,liability,CNY
4353,Account 4353,liability,AUD
4354,Account 4354,expense,MXN
4355,Account 4355,liability,AUD
4356,Account 4356,liability,GBP
4357,Account 4357,equity,BRL
4358,Account 4358,asset,JPY
4359,Account 4359,asset,USD
4360,Account 4360,liability,AUD
4361,Account 4361,expense,AUD
4362,Account 4362,revenue,AUD
4363,Account 4363,equity,GBP
4364,Account 4364,expense,MXN
4365,Account 4365,expense,JPY
4366,Account 4366,liability,CHF
4367,Account 4367,expense,USD
4368,Account 4368,revenue,AUD
4369,Account 4369,expense,BRL
4370,Account 4370,equity,USD
4371,Account 4371,asset,CHF
4372,Account 4372,revenue,MXN
4373,Account 4373,equity,JPY
4374,Account 4374,revenue,JPY
4375,Account 4375,revenue,CAD
4376,Account 4376,revenue,CNY
4377,Account 4377,expense,AUD
4378,Account 4378,liability,CNY
4379,Account 4379,liability,CHF
4380,Account 4380,revenue,EUR
4381,Account 4381,revenue,CHF
4382,Account 4382,asset,USD
4383,Account 4383,asset,USD
4384,Account 4384,expense,CAD
4385,Account 4385,equity,CAD
4386,Account 4386,expense,BRL
4387,Account 4387,liability,JPY
4388,Account 4388,revenue,GBP
4389,Account 4389,asset,USD
4390,Account 4390,equity,CAD
4391,Account 4391,asset,CNY
4392,Account 4392,liability,CNY
4393,Account 4393,asset,CAD
4394,Account 4394,asset,CNY
4395,Account 4395,liability,MXN
4396,Account 4396,equity,EUR
4397,Account 4397,asset,EUR
4398,Account 4398,revenue,JPY
4399,Account 4399,expense,CAD
4400,Account 4400,expense,JPY
4401,Account 4401,expense,BRL
4402,Account 4402,revenue,EUR
4403,Account 4403,asset,JPY
4404,Account 4404,asset,MXN
4405,Account 4405,expense,BRL
4406,Account 4406,asset,JPY
4407,Account 4407,revenue,EUR
4408,Account 4408,expense,CAD
4409,Account 4409,expense,GBP
4410,Account 4410,equity,MXN
4411,Account 4411,liability,AUD
4412,Account 4412,asset,EUR
4413,Account 4413,equity,MXN
4414,Account 4414,liability,CNY
4415,Account 4415,asset,AUD
4416,Account 4416,revenue,CAD
4417,Account 4417,asset,CAD
4418,Account 4418,asset,CNY
4419,Account 4419,revenue,AUD
4420,Account 4420,asset,AUD
4421,Account 4421,liability,USD
4422,Account 4422,asset,MXN
4423,Account 4423,revenue,EUR
4424,Account 4424,revenue,MXN
4425,Account 4425,equity,USD
4426,Account 4426,equity,AUD
4427,Account 4427,expense,MXN
4428,Account 4428,expense,CAD
4429,Account 4429,equity,GBP
4430,Account 4430,asset,MXN
4431,Account 4431,expense,CAD
4432,Account 4432,equity,CHF
4433,Account 4433,revenue,BRL
4434,Account 4434,revenue,MXN
4435,Account 4435,asset,CAD
4436,Account 4436,revenue,CHF
4437,Account 4437,revenue,CAD
4438,Account 4438,expense,JPY
4439,Account 4439,liability,EUR
4440,Account 4440,equity,USD
4441,Account 4441,expense,GBP
4442,Account 4442,revenue,MXN
4443,Account 4443,asset,BRL
4444,Account 4444,expense,CAD
4445,Account 4445,expense,GBP
4446,Account 4446,liability,USD
4447,Account 4447,liability,USD
4448,Account 4448,equity,GBP
4449,Account 4449,expense,MXN
4450,Account 4450,asset,CHF
4451,Account 4451,revenue,AUD
4452,Account 4452,equity,AUD
4453,Account 4453,asset,USD
4454,Account 4454,revenue,USD
4455,Account 4455,revenue,USD
4456,Account 4456,expense,CAD
4457,Account 4457,liability,CHF
4458,Account 4458,expense,CHF
4459,Account 4459,liability,CNY
4460,Account 4460,liability,CAD
4461,Account 4461,asset,EUR
4462,Account 4462,expense,USD
4463,Account 4463,expense,CNY
4464,Account 4464,asset,GBP
4465,Account 4465,liability,USD
4466,Account 4466,liability,USD
4467,Account 4467,revenue,CAD
4468,Account 4468,expense,CNY
4469,Account 4469,liability,CNY
4470,Account 4470,asset,CAD
4471,Account 4471,asset,AUD
4472,Account 4472,equity,CNY
4473,Account 4473,liability,CAD
4474,Account 4474,liability,MXN
4475,Account 4475,revenue,MXN
4476,Account 4476,revenue,CAD
4477,Account 4477,equity,CHF
4478,Account 4478,liability,BRL
4479,Account 4479,liability,USD
4480,Account 4480,equity,EUR
4481,Account 4481,revenue,CAD
4482,Account 4482,asset,JPY
4483,Account 4483,liability,MXN
4484,Account 4484,liability,BRL
4485,Account 4485,equity,EUR
4486,Account 4486,expense,GBP
4487,Account 4487,equity,USD
4488,Account 4488,liability,CAD
4489,Account 4489,equity,MXN
4490,Account 4490,liability,USD
4491,Account 4491,expense,CAD
4492,Account 4492,asset,USD
4493,Account 4493,liability,CAD
4494,Account 4494,equity,JPY
4495,Account 4495,expense,AUD
4496,Account 4496,liability,GBP
4497,Account 4497,liability,JPY
4498,Account 4498,equity,AUD
4499,Account 4499,expense,GBP
4500,Account 4500,liability,CNY
4501,Account 4501,asset,CNY
4502,Account 4502,liability,AUD
4503,Account 4503,equity,CAD
4504,Account 4504,revenue,BRL
4505,Account 4505,expense,USD
4506,Account 4506,equity,GBP
4507,Account 4507,liability,CAD
4508,Account 4508,equity,CAD
4509,Account 4509,equity,BRL
4510,Account 4510,equity,CHF
4511,Account 4511,liability,AUD
4512,Account 4512,liability,JPY
4513,Account 4513,asset,GBP
4514,Account 4514,asset,EUR
4515,Account 4515,expense,AUD
4516,Account 4516,liability,EUR
4517,Account 4517,asset,USD
4518,Account 4518,revenue,JPY
4519,Account 4519,liability,MXN
4520,Account 4520,revenue,BRL
4521,Account 4521,equity,AUD
4522,Account 4522,asset,CAD
4523,Account 4523,asset,CHF
4524,Account 4524,liability,EUR
4525,Account 4525,asset,AUD
4526,Account 4526,equity,CAD
4527,Account 4527,asset,GBP
4528,Account 4528,expense,CNY
4529,Account 4529,equity,BRL
4530,Account 4530,expense,GBP
4531,Account 4531,revenue,GBP
4532,Account 4532,asset,BRL
4533,Account 4533,liability,CAD
4534,Account 4534,liability,MXN
4535,Account 4535,liability,MXN
4536,Account 4536,liability,CAD
4537,Account 4537,expense,CNY
4538,Account 4538,expense,USD
4539,Account 4539,expense,EUR
4540,Account 4540,liability,CNY
4541,Account 4541,expense,EUR
4542,Account 4542,expense,BRL
4543,Account 4543,liability,AUD
4544,Account 4544,liability,BRL
4545,Account 4545,revenue,GBP
4546,Account 4546,revenue,EUR
4547,Account 4547,asset,CNY
4548,Account 4548,asset,JPY
4549,Account 4549,liability,CAD
4550,Account 4550,expense,AUD
4551,Account 4551,expense,EUR
4552,Account 4552,revenue,GBP
4553,Account 4553,revenue,CNY
4554,Account 4554,liability,CNY
4555,Account 4555,liability,CNY
4556,Account 4556,equity,GBP
4557,Account 4557,asset,MXN
4558,Account 4558,equity,AUD
4559,Account 4559,liability,CNY
4560,Account 4560,expense,AUD
4561,Account 4561,revenue,USD
4562,Account 4562,expense,GBP
4563,Account 4563,liability,BRL
4564,Account 4564,expense,CNY
4565,Account 4565,liability,CNY
4566,Account 4566,liability,CNY
4567,Account 4567,asset,MXN
4568,Account 4568,asset,USD
4569,Account 4569,expense,CHF
4570,Account 4570,asset,MXN
4571,Account 4571,equity,MXN
4572,Account 4572,expense,CAD
4573,Account 4573,expense,AUD
4574,Account 4574,liability,CAD
4575,Account 4575,equity,USD
4576,Account 4576,expense,GBP
4577,Account 4577,liability,BRL
4578,Account 4578,revenue,GBP
4579,Account 4579,asset,USD
4580,Account 4580,expense,JPY
4581,Account 4581,liability,AUD
4582,Account 4582,equity,CNY
4583,Account 4583,asset,AUD
4584,Account 4584,expense,EUR
4585,Account 4585,expense,EUR
4586,Account 4586,revenue,AUD
4587,Account 4587,asset,CAD
4588,Account 4588,expense,BRL
4589,Account 4589,equity,USD
4590,Account 4590,revenue,MXN
4591,Account 4591,revenue,CNY
4592,Account 4592,equity,CNY
4593,Account 4593,liability,CAD
4594,Account 4594,equity,BRL
4595,Account 4595,asset,CHF
4596,Account 4596,revenue,USD
4597,Account 4597,asset,MXN
4598,Account 4598,revenue,AUD
4599,Account 4599,equity,USD
4600,Account 4600,revenue,BRL
4601,Account 4601,liability,CHF
4602,Account 4602,asset,CHF
4603,Account 4603,liability,EUR
4604,Account 4604,revenue,GBP
4605,Account 4605,equity,CAD
4606,Account 4606,expense,CNY
4607,Account 4607,liability,GBP
4608,Account 4608,revenue,BRL
4609,Account 4609,revenue,CHF
4610,Account 4610,expense,JPY
4611,Account 4611,asset,CAD
4612,Account 4612,revenue,BRL
4613,Account 4613,expense,AUD
4614,Account 4614,equity,CHF
4615,Account 4615,asset,AUD
4616,Account 4616,equity,CHF
4617,Account 4617,revenue,AUD
4618,Account 4618,equity,BRL
4619,Account 4619,asset,GBP
4620,Account 4620,expense,CAD
4621,Account 4621,asset,MXN
4622,Account 4622,liability,JPY
4623,Account 4623,asset,CAD
4624,Account 4624,liability,JPY
4625,Account 4625,asset,EUR
4626,Account 4626,expense,EUR
4627,Account 4627,liability,CHF
4628,Account 4628,asset,JPY
4629,Account 4629,expense,CHF
4630,Account 4630,liability,AUD
4631,Account 4631,revenue,MXN
4632,Account 4632,expense,USD
4633,Account 4633,revenue,GBP
4634,Account 4634,asset,USD
4635,Account 4635,liability,CHF
4636,Account 4636,revenue,MXN
4637,Account 4637,equity,BRL
4638,Account 4638,revenue,AUD
4639,Account 4639,equity,CHF
4640,Account 4640,equity,AUD
4641,Account 4641,expense,JPY
4642,Account 4642,equity,EUR
4643,Account 4643,revenue,EUR
4644,Account 4644,revenue,GBP
4645,Account 4645,expense,BRL
4646,Account 4646,revenue,USD
4647,Account 4647,liability,BRL
4648,Account 4648,revenue,AUD
4649,Account 4649,liability,CNY
4650,Account 4650,liability,CHF
4651,Account 4651,revenue,EUR
4652,Account 4652,liability,EUR
4653,Account 4653,liability,GBP
4654,Account 4654,asset,USD
4655,Account 4655,revenue,CNY
4656,Account 4656,liability,AUD
4657,Account 4657,revenue,BRL
4658,Account 4658,liability,GBP
4659,Account 4659,equity,USD
4660,Account 4660,revenue,BRL
4661,Account 4661,liability,BRL
4662,Account 4662 – São_Paulo,expense,CHF
4663,Account 4663,liability,CHF
4664,Account 4664,revenue,CAD
4665,Account 4665,asset,MXN
4666,Account 4666,expense,EUR
4667,Account 4667,expense,BRL
4668,Account 4668,liability,USD
4669,Account 4669,equity,CHF
4670,Account 4670,revenue,JPY
4671,Account 4671,expense,JPY
4672,Account 4672,equity,EUR
4673,Account 4673,equity,AUD
4674,Account 4674,revenue,CAD
4675,Account 4675,expense,USD
4676,Account 4676,liability,CHF
4677,Account 4677,asset,JPY
4678,Account 4678,asset,MXN
4679,Account 4679,equity,GBP
4680,Account 4680,expense,BRL
4681,Account 4681,asset,BRL
4682,Account 4682,asset,CNY
4683,Account 4683,liability,CNY
4684,Account 4684,equity,GBP
4685,Account 4685,revenue,GBP
4686,Account 4686,asset,CAD
4687,Account 4687,equity,AUD
